call_duration,call_revenue,category,company_size,date,team,units_sold
133.79999999999998,232,electronics,small,27/06/2017,west,18
84.6,1422,electronics,medium,27/06/2017,south,136
163.5,1897,electronics,large,27/06/2017,south,110
464,505,furniture,small,27/06/2017,south,11
34.5,4188,electronics,large,27/06/2017,west,220
302,362,appliances,small,27/06/2017,west,118
485.6,4905,furniture,medium,27/06/2017,midwest,79
245.7,1207,electronics,medium,27/06/2017,west,113
94.2,4266,electronics,large,27/06/2017,west,297
155.5,1894,appliances,medium,27/06/2017,northeast,699
117,564,electronics,small,27/06/2017,northeast,37
110.1,1453,electronics,medium,27/06/2017,west,136
236,2118,appliances,medium,27/06/2017,northeast,620
203.7,265,electronics,small,27/06/2017,south,18
232.8,566,furniture,small,27/06/2017,south,13
118.19999999999999,3952,electronics,large,27/06/2017,northeast,319
137.4,502,electronics,small,27/06/2017,northeast,36
214.2,1417,electronics,medium,27/06/2017,midwest,145
52.199999999999996,644,electronics,small,20/06/2017,northeast,32
72.89999999999999,241,electronics,small,20/06/2017,south,18
256,1228,appliances,medium,20/06/2017,northeast,400
669.6,1330,furniture,medium,20/06/2017,midwest,50
169.2,2566,electronics,medium,20/06/2017,northeast,178
9.299999999999999,8206,electronics,large,20/06/2017,northeast,428
85.8,293,electronics,small,20/06/2017,west,24
158.7,1244,electronics,medium,20/06/2017,northeast,121
186.29999999999998,2160,electronics,large,20/06/2017,midwest,181
147,929,electronics,medium,20/06/2017,midwest,99
69,2130,electronics,medium,20/06/2017,midwest,123
170.5,178,materials,small,20/06/2017,northeast,108
132,1301,appliances,medium,20/06/2017,northeast,569
221.5,541,appliances,small,20/06/2017,west,169
121.5,2511,electronics,medium,20/06/2017,west,183
114.3,514,electronics,small,20/06/2017,northeast,31
136.79999999999998,3518,electronics,large,20/06/2017,midwest,317
46.5,1887,electronics,medium,20/06/2017,midwest,171
168.9,2140,electronics,medium,20/06/2017,west,140
72.89999999999999,1373,electronics,medium,20/06/2017,northeast,93
191.1,5196,electronics,large,20/06/2017,south,462
492,1742,furniture,large,20/06/2017,south,86
251.7,442,electronics,small,20/06/2017,west,37
149.1,2366,electronics,medium,20/06/2017,northeast,101
53.699999999999996,542,electronics,small,20/06/2017,south,41
244.5,3409,appliances,large,20/06/2017,northeast,1396
245.60000000000002,2081,furniture,medium,20/06/2017,west,56
406,2248,materials,medium,20/06/2017,northeast,607
325.5,298,appliances,small,20/06/2017,west,170
21.3,1592,electronics,medium,20/06/2017,west,127
132,1125,furniture,medium,20/06/2017,northeast,51
4.800000000000001,3211,furniture,medium,20/06/2017,south,65
162.5,6156,appliances,large,20/06/2017,northeast,1664
612,530,furniture,small,20/06/2017,midwest,10
450.40000000000003,5181,furniture,large,20/06/2017,west,143
193.60000000000002,2489,furniture,medium,20/06/2017,northeast,46
92.7,558,electronics,medium,20/06/2017,midwest,127
164.7,117,electronics,small,20/06/2017,northeast,26
388.8,2116,furniture,medium,20/06/2017,northeast,59
103.5,1366,electronics,medium,20/06/2017,south,123
42.6,6402,electronics,large,20/06/2017,midwest,400
144.9,1179,electronics,medium,20/06/2017,northeast,112
294.40000000000003,1220,furniture,medium,20/06/2017,south,34
584.8000000000001,2211,furniture,medium,20/06/2017,northeast,45
336,315,furniture,small,20/06/2017,west,10
423.20000000000005,856,furniture,small,20/06/2017,northeast,16
225.5,2272,appliances,medium,20/06/2017,west,647
79.5,4712,appliances,large,20/06/2017,west,1141
614.4000000000001,1452,furniture,medium,20/06/2017,west,36
144.29999999999998,360,electronics,small,20/06/2017,west,21
230.5,1472,materials,medium,20/06/2017,northeast,497
168,2158,electronics,medium,20/06/2017,south,151
170.4,2890,electronics,medium,20/06/2017,northeast,169
328.8,532,furniture,small,20/06/2017,northeast,12
78.89999999999999,482,electronics,small,20/06/2017,northeast,32
204,715,furniture,small,20/06/2017,west,16
279.2,1418,furniture,medium,20/06/2017,south,85
202.4,1930,furniture,medium,20/06/2017,northeast,51
212.8,4168,furniture,medium,20/06/2017,northeast,73
151.2,1715,electronics,medium,20/06/2017,northeast,130
138,1763,electronics,medium,20/06/2017,northeast,116
104.80000000000001,970,furniture,small,20/06/2017,northeast,15
147,2020,electronics,medium,20/06/2017,northeast,135
36.9,283,electronics,small,20/06/2017,west,27
150.5,2860,appliances,large,20/06/2017,northeast,1089
98,2324,appliances,medium,20/06/2017,northeast,546
190.4,3925,furniture,medium,20/06/2017,northeast,88
130.79999999999998,1363,electronics,medium,20/06/2017,west,153
315,6290,appliances,large,20/06/2017,west,1679
58.5,488,electronics,small,20/06/2017,northeast,42
430.40000000000003,635,furniture,small,20/06/2017,northeast,17
98.5,1829,materials,medium,20/06/2017,northeast,577
83.7,2539,electronics,medium,20/06/2017,northeast,147
424.8,2042,furniture,medium,20/06/2017,west,61
88.8,5506,electronics,large,20/06/2017,west,307
62,563,appliances,small,20/06/2017,northeast,198
195.6,3709,electronics,large,20/06/2017,northeast,305
108,1629,electronics,medium,20/06/2017,south,110
93.89999999999999,1445,electronics,medium,20/06/2017,midwest,121
184,844,furniture,small,20/06/2017,south,15
174.29999999999998,481,electronics,small,20/06/2017,south,28
27,2815,appliances,medium,20/06/2017,west,993
213.5,671,materials,small,20/06/2017,south,192
184.2,1138,electronics,medium,20/06/2017,midwest,74
520.8000000000001,141,furniture,small,20/06/2017,south,4
68,1715,appliances,medium,20/06/2017,northeast,664
415.5,3122,materials,large,20/06/2017,midwest,1140
116.1,4166,electronics,large,20/06/2017,south,380
111.5,920,materials,medium,20/06/2017,northeast,477
64.5,1371,electronics,medium,20/06/2017,south,101
168,3410,electronics,large,20/06/2017,northeast,317
431,2035,materials,medium,20/06/2017,west,600
88.80000000000001,1885,furniture,medium,20/06/2017,northeast,45
497.6,2834,furniture,medium,20/06/2017,south,59
251.5,4261,appliances,large,20/06/2017,west,1579
85.8,1533,electronics,medium,20/06/2017,south,129
75.5,4232,appliances,large,20/06/2017,northeast,1797
183.5,451,materials,small,20/06/2017,northeast,123
47.5,1695,appliances,medium,20/06/2017,west,611
140.8,1402,furniture,medium,20/06/2017,northeast,35
648.8000000000001,2626,furniture,medium,13/06/2017,northeast,74
96.3,1329,electronics,medium,13/06/2017,west,84
78.5,94,appliances,small,13/06/2017,northeast,149
76,8255,furniture,large,13/06/2017,northeast,187
271,1513,materials,medium,13/06/2017,west,469
336,2913,furniture,medium,13/06/2017,northeast,101
135.9,341,electronics,small,13/06/2017,midwest,26
259,4918,materials,large,13/06/2017,northeast,2007
208.5,1651,appliances,medium,13/06/2017,northeast,638
440,10674,furniture,large,13/06/2017,northeast,208
390.40000000000003,4795,furniture,large,13/06/2017,northeast,111
-9.5,1263,appliances,medium,13/06/2017,northeast,494
249,4117,appliances,large,13/06/2017,northeast,1294
206.4,747,furniture,medium,13/06/2017,northeast,32
138.9,468,electronics,small,13/06/2017,west,40
226.5,1302,appliances,medium,13/06/2017,midwest,729
72,1877,electronics,medium,13/06/2017,south,132
234.6,757,electronics,medium,13/06/2017,northeast,92
378.5,5145,materials,large,13/06/2017,northeast,1845
8.1,311,electronics,small,13/06/2017,northeast,29
368,5102,furniture,large,13/06/2017,northeast,114
193.79999999999998,289,electronics,small,13/06/2017,west,20
81.5,670,materials,small,13/06/2017,midwest,210
283.2,466,furniture,small,13/06/2017,northeast,12
400.8,1843,furniture,medium,13/06/2017,midwest,51
323,1531,appliances,medium,13/06/2017,northeast,632
183,175,appliances,small,13/06/2017,south,150
190.5,4864,appliances,large,13/06/2017,west,2002
233.5,2813,materials,medium,13/06/2017,northeast,945
308.8,2019,furniture,medium,13/06/2017,south,45
287.5,2118,materials,medium,13/06/2017,northeast,864
504.8,1656,furniture,medium,13/06/2017,midwest,44
231.5,3927,appliances,large,13/06/2017,midwest,1602
96.89999999999999,1199,electronics,medium,13/06/2017,northeast,136
219,225,electronics,small,13/06/2017,south,22
21.599999999999998,580,electronics,small,13/06/2017,south,30
63.5,322,appliances,small,13/06/2017,south,139
171,119,electronics,small,13/06/2017,south,7
184,556,materials,small,13/06/2017,west,161
11.200000000000001,1708,furniture,medium,13/06/2017,midwest,66
104.1,2661,electronics,medium,13/06/2017,west,144
104.7,2507,electronics,medium,13/06/2017,northeast,171
257.5,444,appliances,small,13/06/2017,northeast,123
306,1398,materials,large,13/06/2017,northeast,869
196.8,347,furniture,small,13/06/2017,northeast,14
168.8,3255,furniture,medium,13/06/2017,midwest,78
322.40000000000003,1815,furniture,medium,13/06/2017,northeast,62
193.2,250,electronics,small,13/06/2017,northeast,22
110.39999999999999,1003,electronics,medium,13/06/2017,west,128
316.8,2727,furniture,medium,13/06/2017,northeast,62
-17.099999999999998,331,electronics,small,13/06/2017,midwest,26
251.20000000000002,676,furniture,small,13/06/2017,midwest,16
118.5,1318,appliances,medium,13/06/2017,northeast,371
140.4,3570,electronics,large,13/06/2017,west,285
511.20000000000005,3832,furniture,medium,13/06/2017,west,69
85,935,appliances,medium,13/06/2017,west,723
104.7,1978,electronics,medium,13/06/2017,south,136
218.5,1743,appliances,medium,13/06/2017,northeast,599
147.9,1129,electronics,medium,13/06/2017,northeast,76
160.2,1381,electronics,medium,13/06/2017,west,136
194.5,710,materials,small,13/06/2017,northeast,154
77.39999999999999,450,electronics,small,13/06/2017,northeast,25
122.1,480,electronics,small,13/06/2017,west,33
224.5,428,appliances,small,13/06/2017,northeast,167
233.5,2561,appliances,medium,13/06/2017,south,1007
203.7,1757,electronics,medium,13/06/2017,northeast,117
171.5,2491,materials,medium,13/06/2017,west,660
93,2072,appliances,medium,13/06/2017,west,600
431.20000000000005,1392,furniture,medium,13/06/2017,south,62
125.69999999999999,3286,electronics,large,13/06/2017,northeast,339
509.6,4382,furniture,medium,13/06/2017,northeast,85
328.5,2595,appliances,medium,13/06/2017,south,686
248.8,2821,furniture,medium,13/06/2017,northeast,86
165.9,1588,electronics,medium,13/06/2017,south,131
197.7,302,electronics,small,13/06/2017,northeast,31
260.8,725,furniture,small,13/06/2017,northeast,16
99.5,3890,materials,medium,13/06/2017,northeast,842
237.89999999999998,515,electronics,small,13/06/2017,south,29
179.7,5950,electronics,large,13/06/2017,northeast,375
261,1481,materials,medium,13/06/2017,northeast,588
84.6,402,electronics,small,13/06/2017,northeast,36
196.2,2859,electronics,medium,13/06/2017,west,155
420.8,434,furniture,small,13/06/2017,northeast,14
264,2290,materials,medium,13/06/2017,south,624
93.89999999999999,1286,electronics,medium,13/06/2017,midwest,86
254.5,265,appliances,small,13/06/2017,northeast,134
260.8,3898,furniture,medium,13/06/2017,south,84
176.4,5059,electronics,large,13/06/2017,west,217
71,3303,appliances,large,13/06/2017,west,801
195.20000000000002,1355,furniture,medium,13/06/2017,northeast,38
378,1672,appliances,medium,13/06/2017,south,471
366,6026,appliances,large,13/06/2017,west,1378
194.4,1450,furniture,medium,13/06/2017,midwest,40
135.6,307,electronics,small,13/06/2017,west,30
323.20000000000005,807,furniture,small,13/06/2017,northeast,19
59.699999999999996,1775,electronics,medium,13/06/2017,midwest,160
116.69999999999999,549,electronics,small,13/06/2017,west,31
184,266,materials,small,13/06/2017,west,97
256,5080,materials,large,13/06/2017,west,1252
167.20000000000002,2973,furniture,medium,13/06/2017,west,66
473.6,4111,furniture,medium,06/06/2017,northeast,70
160,1654,furniture,medium,06/06/2017,northeast,79
119,937,materials,medium,06/06/2017,west,834
243,318,electronics,small,06/06/2017,northeast,19
186.9,4105,electronics,large,06/06/2017,midwest,349
83.5,3636,appliances,large,06/06/2017,northeast,1291
293,1245,materials,medium,06/06/2017,northeast,540
472.5,3275,appliances,large,06/06/2017,northeast,1336
321.6,901,furniture,small,06/06/2017,midwest,19
95.39999999999999,1656,electronics,large,06/06/2017,northeast,175
120.5,1196,appliances,medium,06/06/2017,south,535
249.60000000000002,2276,furniture,medium,06/06/2017,northeast,49
324.8,4989,furniture,large,06/06/2017,west,155
395.20000000000005,944,furniture,small,06/06/2017,midwest,18
295.2,715,furniture,small,06/06/2017,northeast,15
191.5,1429,appliances,medium,06/06/2017,midwest,577
96,2682,appliances,large,06/06/2017,northeast,1121
62.400000000000006,527,furniture,small,06/06/2017,northeast,11
162.5,1531,appliances,medium,06/06/2017,south,565
88.8,4775,electronics,large,06/06/2017,northeast,335
301,392,appliances,small,06/06/2017,west,121
146.5,3058,appliances,large,06/06/2017,south,1253
153.60000000000002,3052,furniture,medium,06/06/2017,northeast,65
391.20000000000005,1375,furniture,medium,06/06/2017,northeast,51
431.20000000000005,407,furniture,small,06/06/2017,south,12
114.4,429,furniture,small,06/06/2017,midwest,13
154.5,1402,electronics,medium,06/06/2017,west,118
685.6,1471,furniture,medium,06/06/2017,northeast,59
156.29999999999998,1253,electronics,medium,06/06/2017,west,108
217.60000000000002,285,furniture,small,06/06/2017,northeast,16
113.7,476,electronics,small,06/06/2017,west,33
-85,1999,appliances,medium,06/06/2017,south,577
157.5,545,materials,small,06/06/2017,midwest,169
148.5,2112,electronics,medium,06/06/2017,northeast,134
215.20000000000002,2941,furniture,medium,06/06/2017,south,57
-1.7999999999999998,2398,electronics,medium,06/06/2017,northeast,166
67.8,2486,electronics,medium,06/06/2017,northeast,146
59.099999999999994,287,electronics,small,06/06/2017,south,24
147.6,2989,electronics,medium,06/06/2017,northeast,148
235.5,1256,appliances,medium,06/06/2017,west,743
225.5,2726,appliances,medium,06/06/2017,south,711
265.5,3164,appliances,large,06/06/2017,northeast,1432
104.1,1455,electronics,medium,06/06/2017,northeast,94
147.20000000000002,8587,furniture,large,06/06/2017,west,166
301,1153,appliances,medium,06/06/2017,northeast,638
191.5,394,appliances,small,06/06/2017,west,159
193.5,525,electronics,small,06/06/2017,south,31
117.6,6650,electronics,large,06/06/2017,west,407
122,379,appliances,small,06/06/2017,northeast,166
109.8,270,electronics,small,06/06/2017,west,24
-15.899999999999999,323,electronics,small,06/06/2017,west,24
161.4,1671,electronics,medium,06/06/2017,south,100
339,2346,materials,large,06/06/2017,northeast,1273
122,2189,appliances,medium,06/06/2017,northeast,625
100,413,furniture,small,06/06/2017,northeast,13
375.20000000000005,3448,furniture,medium,06/06/2017,northeast,65
40.5,6655,electronics,large,06/06/2017,northeast,343
105.5,1574,materials,medium,06/06/2017,west,613
345,1000,appliances,medium,06/06/2017,west,537
313,2455,appliances,medium,06/06/2017,northeast,578
138.4,1711,furniture,medium,06/06/2017,west,36
141,685,appliances,small,06/06/2017,south,217
111.89999999999999,5411,electronics,large,06/06/2017,northeast,300
45.6,2080,electronics,medium,06/06/2017,west,162
-32,375,furniture,small,06/06/2017,west,9
61.199999999999996,329,electronics,small,06/06/2017,northeast,29
103.8,588,electronics,small,06/06/2017,west,33
135,249,materials,small,06/06/2017,northeast,143
68.8,1104,furniture,medium,06/06/2017,south,39
264,1915,furniture,medium,06/06/2017,south,66
73.2,2543,electronics,large,06/06/2017,northeast,225
109.5,1429,electronics,medium,06/06/2017,northeast,112
171.5,2760,appliances,medium,06/06/2017,west,816
204.8,2068,furniture,medium,06/06/2017,northeast,51
163.5,2973,appliances,medium,06/06/2017,south,673
154,1093,materials,medium,06/06/2017,south,316
110.5,588,appliances,small,06/06/2017,northeast,152
199.5,3845,appliances,large,06/06/2017,south,1543
305.5,568,materials,small,06/06/2017,west,196
152,396,furniture,small,06/06/2017,northeast,9
110.5,520,appliances,small,06/06/2017,northeast,146
29.4,1985,electronics,medium,06/06/2017,northeast,119
424,805,furniture,small,06/06/2017,west,14
334,2358,appliances,medium,06/06/2017,west,753
255.5,490,appliances,small,06/06/2017,northeast,178
207.6,272,electronics,small,06/06/2017,west,29
34.199999999999996,1302,electronics,medium,06/06/2017,northeast,88
423.20000000000005,1067,furniture,small,06/06/2017,northeast,20
157.2,166,electronics,small,06/06/2017,west,13
170.1,401,electronics,small,06/06/2017,west,32
158.5,1342,appliances,medium,06/06/2017,northeast,497
240.5,439,materials,small,06/06/2017,south,161
209,500,materials,small,06/06/2017,south,191
122.39999999999999,168,electronics,small,06/06/2017,northeast,28
79.5,277,appliances,small,06/06/2017,west,130
235,312,materials,small,06/06/2017,northeast,196
181.60000000000002,2498,furniture,medium,06/06/2017,northeast,78
68.7,2801,electronics,medium,06/06/2017,west,132
425.6,4681,furniture,large,06/06/2017,west,118
147.5,493,appliances,small,06/06/2017,northeast,134
21.3,1511,electronics,medium,30/05/2017,west,132
148,6808,furniture,large,30/05/2017,west,239
144,940,electronics,medium,30/05/2017,northeast,113
264.3,1061,electronics,medium,30/05/2017,northeast,83
348.8,567,furniture,small,30/05/2017,west,13
207,2689,appliances,medium,30/05/2017,northeast,772
121.5,1068,materials,medium,30/05/2017,northeast,548
125.39999999999999,1240,electronics,medium,30/05/2017,midwest,113
298,1305,appliances,medium,30/05/2017,south,541
227.5,5093,appliances,large,30/05/2017,northeast,2014
159.29999999999998,684,electronics,medium,30/05/2017,south,110
156.9,1095,electronics,medium,30/05/2017,northeast,107
-2.5,926,materials,medium,30/05/2017,northeast,379
162,3141,appliances,medium,30/05/2017,west,862
169.5,462,appliances,small,30/05/2017,northeast,140
206.5,406,appliances,small,30/05/2017,midwest,120
338.40000000000003,593,furniture,small,30/05/2017,south,16
181.60000000000002,592,furniture,small,30/05/2017,west,15
338.40000000000003,1037,furniture,medium,30/05/2017,west,38
228.8,2681,furniture,medium,30/05/2017,northeast,58
191,3851,materials,large,30/05/2017,northeast,2038
111,4848,electronics,large,30/05/2017,south,321
215,182,appliances,small,30/05/2017,west,64
237,460,appliances,small,30/05/2017,west,184
71.2,1484,furniture,medium,30/05/2017,south,51
84,1996,appliances,medium,30/05/2017,northeast,473
483.20000000000005,3198,furniture,medium,30/05/2017,midwest,71
140,430,appliances,small,30/05/2017,west,137
196.8,2144,furniture,medium,30/05/2017,northeast,50
127.8,3675,electronics,large,30/05/2017,northeast,346
198.6,1323,electronics,medium,30/05/2017,northeast,148
85.2,1373,electronics,large,30/05/2017,south,161
640.8000000000001,778,furniture,small,30/05/2017,northeast,15
355.5,2693,appliances,medium,30/05/2017,northeast,693
63.9,1809,electronics,medium,30/05/2017,west,157
132.29999999999998,4504,electronics,large,30/05/2017,west,355
247.20000000000002,2398,furniture,medium,30/05/2017,west,72
95.1,4095,electronics,large,30/05/2017,west,270
504,601,furniture,small,30/05/2017,northeast,16
59.699999999999996,326,electronics,small,30/05/2017,northeast,21
196,1533,appliances,medium,30/05/2017,south,477
180,2278,electronics,medium,30/05/2017,northeast,117
103.2,152,electronics,small,30/05/2017,northeast,13
41.1,2084,electronics,medium,30/05/2017,south,130
184,4039,furniture,large,30/05/2017,northeast,91
118.5,1033,appliances,medium,30/05/2017,west,421
128.1,4802,electronics,large,30/05/2017,south,264
45.6,1681,electronics,medium,30/05/2017,northeast,158
197.60000000000002,828,furniture,small,30/05/2017,west,17
80,1435,appliances,medium,30/05/2017,west,484
227,502,materials,small,30/05/2017,west,180
175.5,1263,electronics,medium,30/05/2017,northeast,109
370.40000000000003,532,furniture,small,30/05/2017,northeast,16
135,533,electronics,small,30/05/2017,northeast,28
102.3,1999,electronics,medium,30/05/2017,northeast,118
86,1995,appliances,medium,30/05/2017,west,536
85.5,222,electronics,small,30/05/2017,northeast,24
226,820,appliances,small,30/05/2017,west,243
78.5,1595,appliances,medium,30/05/2017,northeast,645
112.5,313,appliances,small,30/05/2017,west,106
125.1,2009,electronics,medium,30/05/2017,west,122
691.5,1678,materials,medium,30/05/2017,west,596
92.39999999999999,6010,electronics,large,30/05/2017,west,414
227.7,2856,electronics,medium,30/05/2017,west,161
134.7,1149,electronics,medium,30/05/2017,south,81
151.5,2503,appliances,large,30/05/2017,south,1162
72,981,electronics,medium,30/05/2017,northeast,116
171,1851,appliances,medium,30/05/2017,south,486
280.5,2516,appliances,medium,30/05/2017,northeast,621
265.5,1249,appliances,medium,30/05/2017,northeast,806
-12.9,520,electronics,small,30/05/2017,northeast,40
215.5,803,materials,small,30/05/2017,northeast,177
47.1,1134,electronics,medium,30/05/2017,midwest,103
196.5,4040,appliances,large,30/05/2017,south,1593
284.8,3840,furniture,medium,30/05/2017,midwest,77
172.79999999999998,1522,electronics,medium,30/05/2017,northeast,135
203.1,289,electronics,small,30/05/2017,west,22
167.5,737,appliances,small,30/05/2017,west,220
223.2,309,electronics,small,30/05/2017,west,21
168.9,1139,electronics,medium,30/05/2017,south,111
32,1221,appliances,medium,30/05/2017,northeast,525
410.5,318,appliances,small,30/05/2017,northeast,170
139.20000000000002,408,furniture,small,30/05/2017,northeast,23
195.20000000000002,3570,furniture,large,30/05/2017,northeast,150
238.5,2112,appliances,medium,30/05/2017,northeast,555
222.6,2191,electronics,large,30/05/2017,south,187
564.8000000000001,3709,furniture,large,30/05/2017,west,122
180,2840,furniture,medium,30/05/2017,northeast,65
172.5,388,electronics,medium,30/05/2017,midwest,35
165.6,421,electronics,small,30/05/2017,midwest,25
84.80000000000001,1639,furniture,medium,30/05/2017,northeast,51
191.7,595,electronics,small,30/05/2017,midwest,40
516.8000000000001,7791,furniture,large,30/05/2017,south,212
485.6,1701,furniture,medium,30/05/2017,northeast,38
141,2110,materials,medium,30/05/2017,west,587
151.5,929,electronics,medium,30/05/2017,midwest,84
207.6,2262,electronics,medium,30/05/2017,northeast,114
91.5,773,electronics,medium,30/05/2017,northeast,80
180,2391,furniture,medium,30/05/2017,south,54
104.1,1733,electronics,medium,30/05/2017,south,137
133.79999999999998,243,electronics,small,23/05/2017,south,24
236.5,1856,appliances,medium,23/05/2017,west,585
48,348,electronics,small,23/05/2017,west,27
130.5,559,materials,small,23/05/2017,south,200
144,461,appliances,small,23/05/2017,midwest,135
145.5,1254,appliances,medium,23/05/2017,south,490
468,1372,furniture,medium,23/05/2017,west,62
91.2,1723,electronics,medium,23/05/2017,midwest,99
126,3515,appliances,large,23/05/2017,northeast,880
293.6,1988,furniture,medium,23/05/2017,midwest,52
607.2,2299,furniture,medium,23/05/2017,northeast,42
588,646,furniture,small,23/05/2017,west,18
140,8109,furniture,large,23/05/2017,south,170
187.79999999999998,966,electronics,medium,23/05/2017,midwest,102
424.8,3008,furniture,medium,23/05/2017,midwest,53
66.4,2117,furniture,medium,23/05/2017,northeast,56
130.5,4765,electronics,large,23/05/2017,northeast,314
188.7,412,electronics,small,23/05/2017,west,24
225.9,7422,electronics,large,23/05/2017,west,448
262.40000000000003,1053,furniture,small,23/05/2017,midwest,20
233.5,1639,appliances,medium,23/05/2017,northeast,742
201.6,962,electronics,medium,23/05/2017,midwest,126
128.4,2085,electronics,large,23/05/2017,northeast,177
109.5,489,electronics,small,23/05/2017,south,33
260.5,566,appliances,small,23/05/2017,northeast,198
-98.4,2883,furniture,medium,23/05/2017,northeast,70
23.5,2026,materials,medium,23/05/2017,northeast,699
176.5,2256,materials,medium,23/05/2017,west,795
147.29999999999998,4885,electronics,large,23/05/2017,west,278
277.6,3388,furniture,medium,23/05/2017,midwest,82
459.20000000000005,4227,furniture,large,23/05/2017,west,89
78,2701,electronics,medium,23/05/2017,northeast,154
59.5,966,materials,medium,23/05/2017,west,449
198.4,8385,furniture,large,23/05/2017,west,139
93.6,1081,electronics,medium,23/05/2017,west,82
418.40000000000003,2897,furniture,medium,23/05/2017,northeast,65
360.8,548,furniture,small,23/05/2017,northeast,14
206,1532,appliances,medium,23/05/2017,west,613
62,162,materials,small,23/05/2017,west,74
176.7,1864,electronics,medium,23/05/2017,south,126
114,527,appliances,small,23/05/2017,northeast,197
90.6,1859,electronics,medium,23/05/2017,west,109
681.6,2246,furniture,medium,23/05/2017,northeast,69
268.8,6264,furniture,large,23/05/2017,northeast,188
159,2082,materials,medium,23/05/2017,northeast,739
208.5,228,appliances,small,23/05/2017,northeast,83
63,4873,materials,large,23/05/2017,northeast,2192
213.60000000000002,6283,furniture,large,23/05/2017,west,120
438.5,3642,appliances,medium,23/05/2017,northeast,942
100.2,2645,electronics,medium,23/05/2017,northeast,161
206.5,3727,appliances,large,23/05/2017,midwest,1418
414.40000000000003,561,furniture,small,23/05/2017,south,16
293,2160,materials,medium,23/05/2017,south,688
104.1,300,electronics,small,23/05/2017,northeast,16
260,1785,furniture,medium,23/05/2017,northeast,61
132.9,2394,electronics,medium,23/05/2017,northeast,150
-73.5,3177,electronics,medium,23/05/2017,west,144
163.79999999999998,1404,electronics,medium,23/05/2017,west,92
172.5,405,materials,small,23/05/2017,south,144
233.5,2597,appliances,medium,23/05/2017,northeast,779
142.79999999999998,1497,electronics,medium,23/05/2017,south,93
113.60000000000001,6222,furniture,large,23/05/2017,northeast,142
439.20000000000005,3135,furniture,medium,23/05/2017,west,70
209.1,245,electronics,small,23/05/2017,northeast,25
533.6,2468,furniture,large,23/05/2017,west,71
201.9,1152,electronics,medium,23/05/2017,south,90
306,208,appliances,small,23/05/2017,northeast,88
313,934,materials,medium,23/05/2017,northeast,450
95.5,805,appliances,small,23/05/2017,northeast,203
224,2566,materials,large,23/05/2017,northeast,1165
425.6,2542,furniture,medium,23/05/2017,northeast,58
461.6,416,furniture,small,23/05/2017,northeast,9
142.2,1284,electronics,medium,23/05/2017,south,132
139.5,1478,electronics,medium,23/05/2017,west,87
96.3,767,electronics,small,23/05/2017,south,36
28.799999999999997,3869,electronics,large,23/05/2017,northeast,281
203,2911,appliances,medium,23/05/2017,south,945
350.40000000000003,3001,furniture,medium,23/05/2017,midwest,60
187.5,1752,appliances,medium,23/05/2017,west,602
211.20000000000002,2954,furniture,medium,23/05/2017,west,67
126,1308,appliances,large,23/05/2017,northeast,531
152.1,987,electronics,medium,23/05/2017,south,79
66.89999999999999,1494,electronics,medium,23/05/2017,northeast,119
183,3002,appliances,medium,23/05/2017,west,796
274.40000000000003,4862,furniture,large,23/05/2017,northeast,142
441.6,2797,furniture,medium,23/05/2017,northeast,51
41,2674,appliances,medium,23/05/2017,south,665
69.3,1456,electronics,medium,23/05/2017,midwest,100
116.1,2437,electronics,medium,23/05/2017,northeast,152
338.40000000000003,679,furniture,small,23/05/2017,northeast,12
46.8,5142,electronics,large,23/05/2017,west,305
398.40000000000003,513,furniture,small,23/05/2017,northeast,12
427.20000000000005,1525,furniture,medium,23/05/2017,west,41
218.4,404,electronics,small,23/05/2017,northeast,31
223,357,appliances,small,23/05/2017,northeast,136
195,1600,electronics,medium,23/05/2017,northeast,119
308,3218,furniture,medium,23/05/2017,midwest,74
292,2088,furniture,medium,23/05/2017,northeast,78
190.4,371,furniture,small,23/05/2017,west,19
247.20000000000002,4327,furniture,large,23/05/2017,northeast,209
108.5,1055,appliances,medium,16/05/2017,south,342
145.5,1127,electronics,medium,16/05/2017,midwest,96
100.5,362,electronics,small,16/05/2017,northeast,37
262.5,2023,materials,medium,16/05/2017,midwest,731
237,3103,materials,medium,16/05/2017,northeast,709
185.1,3735,electronics,large,16/05/2017,west,228
245,5465,appliances,large,16/05/2017,northeast,2119
264,172,furniture,small,16/05/2017,northeast,9
131.20000000000002,7991,furniture,large,16/05/2017,west,183
299,1212,appliances,medium,16/05/2017,west,426
277,2318,appliances,medium,16/05/2017,west,731
87,998,electronics,medium,16/05/2017,south,70
145.2,429,electronics,small,16/05/2017,northeast,24
49.199999999999996,395,electronics,small,16/05/2017,west,31
364.8,2585,furniture,medium,16/05/2017,west,77
154.2,1347,electronics,medium,16/05/2017,west,92
83.39999999999999,4112,electronics,large,16/05/2017,northeast,296
173.1,278,electronics,small,16/05/2017,northeast,29
94.4,1978,furniture,medium,16/05/2017,west,68
143.7,6152,electronics,large,16/05/2017,south,447
95.7,517,electronics,medium,16/05/2017,northeast,57
98.5,4703,appliances,large,16/05/2017,northeast,1255
87.3,368,electronics,small,16/05/2017,south,32
384,1204,furniture,medium,16/05/2017,west,48
126.89999999999999,796,electronics,small,16/05/2017,west,56
52.8,5636,electronics,large,16/05/2017,south,328
268,382,materials,small,16/05/2017,west,136
124,6999,materials,large,16/05/2017,midwest,1872
